,model,n_params,val_acc,val_loss,perplex,dists_mean,dists_std,sims_mean,sims_std,norms_mean,norms_std,norms_scl_mean,norms_scl_std,norms_log_mean,norms_log_std,norms_logscl_mean,norms_logscl_std,misses,matches,matches_mean,matches_std,cdnv_mean,cdnv_std,interfere_mean,interfere_std,log_dist_mean,log_dist_std
72,02x0768_01d01@0,54342912,0.4894779456544542,2.2695188522338867,9.674744712220162,0.0215091854333877,0.6531489491462708,0.2039572596549987,0.223358154296875,473.9430541992188,269.20855712890625,17.101947784423828,9.714226722717283,6.007652759552002,0.5559256076812744,2.685758113861084,0.5559256076812744,3872417,841774,28.795333862304688,543.8578491210938,0.0021259759087115,0.0275889802724123,0.0016208287561312,0.1924295723438263,-0.2596481144428253,0.1367116719484329
73,02x0768_01d02@0,54342912,0.4878136268383394,2.2773890495300293,9.751187276355267,-0.1131595894694328,0.6535762548446655,0.2049926519393921,0.2256805002689361,467.8878784179688,269.0274353027344,16.88344955444336,9.70769214630127,5.991174697875977,0.5624186396598816,2.6692795753479004,0.5624186396598816,3872934,841257,28.77764892578125,531.325439453125,0.002174031920731,0.0378779582679271,0.0016582936514168,0.1894179284572601,-0.2555596530437469,0.1343574672937393
74,02x0768_01d03@0,54342912,0.4909899599956812,2.257007360458374,9.554453304970783,-0.0645263791084289,0.651005744934082,0.2048651129007339,0.2235037982463836,474.7893676757813,269.444580078125,17.13248634338379,9.72274398803711,6.009936809539795,0.5548479557037354,2.6880416870117188,0.5548479557037354,3868513,845678,28.92888259887696,533.2130126953125,0.0021021631546318,0.0275768190622329,0.0015712189488112,0.1913833767175674,-0.2599188387393951,0.1354699730873108
75,02x0768_01d04@0,54342912,0.4888649095368692,2.271310567855835,9.69209464188796,-0.0530839897692203,0.6472321152687073,0.2045923471450805,0.2232437878847122,473.92138671875,267.66436767578125,17.101165771484375,9.658506393432615,6.00974702835083,0.5518833994865417,2.687851667404175,0.5518833994865417,3864945,849246,29.05093574523925,538.129638671875,0.0021180293988436,0.0383914113044738,0.0016025283839553,0.194066435098648,-0.2588400542736053,0.1366477757692337
76,02x0768_01d05@0,54342912,0.4878772638055628,2.2760486602783203,9.738125645529015,-0.1022738516330719,0.6530844569206238,0.2054320871829986,0.2232023775577545,474.6404724121094,269.12457275390625,17.12711524963379,9.711196899414062,6.009871959686279,0.5544746518135071,2.6879773139953613,0.5544747114181519,3878780,835411,28.57766914367676,532.0114135742188,0.0020928010344505,0.03064108453691,0.0015824330039322,0.1929508745670318,-0.259997010231018,0.1363736987113952
77,02x0768_01d06@0,54342912,0.4904876522010648,2.2614548206329346,9.59704098885,-0.2643005549907684,0.6616784334182739,0.2056110203266143,0.2240184098482132,475.2140502929688,269.1689758300781,17.147809982299805,9.712798118591309,6.011369705200195,0.5539970993995667,2.6894750595092773,0.5539970993995667,3862812,851379,29.1239013671875,542.05712890625,0.0020733156707137,0.0302326641976833,0.0016098842024803,0.1936123520135879,-0.2599878907203674,0.136212557554245
78,02x0768_01d07@0,54342912,0.4862309754634945,2.2882630825042725,9.857800616287822,0.0353458262979984,0.6444389820098877,0.2046041935682296,0.2230835109949112,471.49114990234375,268.0671081542969,17.013473510742188,9.673039436340332,6.002228260040283,0.5563917756080627,2.680333375930786,0.5563917756080627,3884348,829843,28.38719940185547,524.29541015625,0.0021621896885335,0.0389537774026393,0.0016252910718321,0.19358491897583,-0.2585910558700561,0.1372368931770324
79,02x0768_01d08@0,54342912,0.4872504396784127,2.285376787185669,9.829389114233964,0.0251339077949523,0.6512356400489807,0.2037736028432846,0.2222557365894317,473.0953369140625,267.9325256347656,17.07135772705078,9.668182373046877,6.00681209564209,0.5542356967926025,2.684918165206909,0.5542356967926025,3878896,835295,28.573701858520508,537.8902587890625,0.0021454396191984,0.0325718931853771,0.0016454965807497,0.1948180794715881,-0.2577147781848907,0.1381862759590149
80,02x0768_01d09@0,54342912,0.4866728281392487,2.287304878234864,9.848359353701747,0.1372808963060379,0.6511580944061279,0.2036509811878204,0.2228161543607711,473.5917663574219,268.9183654785156,17.089271545410156,9.70375633239746,6.006735801696777,0.5566288828849792,2.68484115600586,0.5566288828849792,3870125,844066,28.87373924255371,545.892333984375,0.0021212904248386,0.031760286539793,0.00164009060245,0.1932655870914459,-0.259742796421051,0.1367663145065307
81,02x0768_01d10@0,54342912,0.4895386128965405,2.268119096755981,9.66121190882932,-0.045106753706932,0.6469959020614624,0.2048941552639007,0.2255295664072036,468.3243103027344,269.2491455078125,16.899198532104492,9.715691566467283,5.991837978363037,0.5632367134094238,2.669942855834961,0.5632367134094238,3871526,842665,28.82581329345703,533.3717651367188,0.0021953005343675,0.0289635490626096,0.0016426589572802,0.1894984096288681,-0.2556603848934173,0.134133756160736
82,02x0768_01d11@0,54342912,0.4915179347004109,2.2546486854553223,9.531944011282288,-0.0090206023305654,0.6537309288978577,0.2059256434440612,0.2262583822011947,471.37017822265625,269.0473937988281,17.009105682373047,9.708412170410156,6.001104831695557,0.5577108860015869,2.67920994758606,0.5577108860015869,3850124,864067,29.55793190002441,561.5387573242188,0.0021091634407639,0.0285088680684566,0.0015796608058735,0.1898554563522339,-0.2567207813262939,0.1336649805307388
83,02x0768_01d12@0,54342912,0.4896440381389072,2.2677440643310547,9.657589320435935,0.0035555853974074,0.653376579284668,0.2044281810522079,0.2258616089820861,468.2912902832031,268.6296691894531,16.898006439208984,9.69333839416504,5.992415428161621,0.5621804594993591,2.670520544052124,0.5621804594993591,3875068,839123,28.704648971557617,530.0327758789062,0.0022323476150631,0.0291200615465641,0.0016229464672505,0.1902600973844528,-0.2543480992317199,0.1350850313901901
84,02x0768_01d13@0,54342912,0.4888443335841337,2.273266792297364,9.711073111336672,0.2589081823825836,0.6611719131469727,0.2042697817087173,0.224984124302864,468.18017578125,267.2197570800781,16.89399528503418,9.642462730407717,5.993628978729248,0.5596143007278442,2.671734094619751,0.5596143007278442,3869571,844620,28.892690658569336,542.3430786132812,0.002170450752601,0.0300455633550882,0.001670726807788,0.1913177669048309,-0.2539846897125244,0.1355827301740646
85,02x0768_01d14@0,54342912,0.4897857364525912,2.2669060230255127,9.649499252052664,0.1785065084695816,0.6477908492088318,0.2063871473073959,0.2260846048593521,469.4068908691406,268.79754638671875,16.938261032104492,9.699395179748535,5.996219635009766,0.5588769316673279,2.674324512481689,0.5588769316673279,3851066,863125,29.525707244873047,549.79443359375,0.0021119222510606,0.0339822210371494,0.0016146672423928,0.1895495951175689,-0.2574008703231811,0.1331658661365509
86,02x0768_01d15@0,54342912,0.4869163456004901,2.2846899032592773,9.822639783114044,0.147684246301651,0.652738094329834,0.2034385204315185,0.2242666631937027,467.0330810546875,268.0814819335937,16.85260581970215,9.67355728149414,5.989643573760986,0.5622812509536743,2.66774845123291,0.5622812509536743,3877355,836836,28.626415252685547,544.146484375,0.0022349210921674,0.0295773111283779,0.0016932166181504,0.1916515976190567,-0.2546932995319366,0.1363231390714645
87,02x0768_01d16@0,54342912,0.4874139866841767,2.2821433544158936,9.797657773589618,-0.1397280395030975,0.6575630307197571,0.2037080377340316,0.2251124829053878,468.641845703125,269.8351135253906,16.910655975341797,9.736836433410645,5.991695880889893,0.5650308132171631,2.6698012351989746,0.5650308132171631,3866804,847387,28.987342834472656,554.9100952148438,0.0022245603613555,0.0342786908149719,0.0017606975743547,0.1909551918506622,-0.2546006441116333,0.1361577212810516
88,02x0768_01d17@0,54342912,0.4875376545238141,2.2827248573303223,9.803356796978298,-0.0465502962470054,0.6497271060943604,0.2038371711969375,0.2249152511358261,469.13525390625,269.1061706542969,16.9284610748291,9.710532188415527,5.993905544281006,0.5629239678382874,2.672010660171509,0.5629239678382874,3874676,839515,28.71805763244629,538.9960327148438,0.0021994458511471,0.0321414060890674,0.0017044787527993,0.1905968487262725,-0.2558508813381195,0.1359302550554275
89,02x0768_01d18@0,54342912,0.4887382719720947,2.2754180431365967,9.73198655248079,-0.0438892468810081,0.6485448479652405,0.2043327093124389,0.2252911031246185,469.0849609375,268.7657470703125,16.926645278930664,9.698248863220217,5.994609355926514,0.5612779855728149,2.672714948654175,0.5612779855728149,3872958,841233,28.776826858520508,536.9965209960938,0.0021337317302823,0.0302138309925794,0.0016430391697213,0.1900510042905807,-0.2561392784118652,0.1342636942863464
90,02x0768_01d19@0,54342912,0.4896690686793484,2.26663589477539,9.646893001731922,-0.1092047467827797,0.6548531651496887,0.2045237272977829,0.2253203094005584,469.2283935546875,268.7623291015625,16.931821823120117,9.698125839233398,5.995262622833252,0.5602226853370667,2.673367500305176,0.5602226853370667,3859995,854196,29.220264434814453,543.8670654296875,0.0021201821509748,0.0270569808781147,0.0016193283954635,0.1888789534568786,-0.2564885020256042,0.1334696859121322
91,02x0768_01d@0,54342912,0.4899567077711979,2.263453245162964,9.616239127604224,-0.1806670874357223,0.6503099203109741,0.2038110941648483,0.2250675410032272,468.801513671875,268.177978515625,16.916418075561523,9.67703914642334,5.994832515716553,0.5593653321266174,2.672937393188477,0.5593653321266174,3861070,853121,29.183490753173828,535.8180541992188,0.0021616511512547,0.0387094691395759,0.0015905902255326,0.188874065876007,-0.2552245855331421,0.1337252557277679
92,02x0768_03d@2,54342912,0.5553933284276302,1.8131307363510127,6.129607609209042,-0.1974575370550155,0.6206352114677429,0.3057717978954315,0.2298049628734588,723.136474609375,424.20989990234375,26.09394073486328,15.30735683441162,6.426064491271973,0.5570492744445801,3.104169607162476,0.5570492744445801,3756639,957552,32.755859375,566.808837890625,0.0012071359669789,0.0134621635079383,0.0013195982901379,0.1652885377407074,-0.2741250097751617,0.1128414571285247
93,02x0768_10L@5,54342912,0.59991947802414,1.550681233406067,4.714680886966181,-0.2010397017002105,0.5381345152854919,0.3835684359073639,0.1968068480491638,1200.2906494140625,682.2280883789062,43.31175994873047,24.617786407470703,6.94399356842041,0.5347661375999451,3.6220991611480713,0.5347661375999451,3629173,1085018,37.11620330810547,649.0107421875,0.0006395610980689,0.0072836340405046,0.0011740361806005,0.1539534628391266,-0.2620175182819366,0.1095482781529426
94,02x0768_10L@9,54342912,0.6133593933784887,1.4822096824645996,4.402663428572047,-0.1998473852872848,0.5261919498443604,0.3941486179828644,0.1903899610042572,1353.724853515625,771.7741088867188,48.84834289550781,27.8489990234375,7.064099788665772,0.5344504117965698,3.7422049045562735,0.5344504117965698,3575441,1138750,38.95426559448242,693.3626708984375,0.0005572014488279,0.0062197055667638,0.0010952288284897,0.1458349525928497,-0.275540828704834,0.1016924008727073
95,02x0768_10d@5,54342912,0.595507951332993,1.574926733970642,4.830387701818244,-0.2038036286830902,0.5638784170150757,0.3598736822605133,0.1863589733839035,954.0388793945312,543.9797973632812,34.42591094970703,19.629180908203125,6.711816787719727,0.5410046577453613,3.389922380447388,0.5410046577453613,3725953,988238,33.80556106567383,578.70068359375,0.0008201577002182,0.0093893846496939,0.0014013192849233,0.1595580875873565,-0.2284464836120605,0.1232252642512321
96,02x0768_10d@9,54342912,0.6074103975592253,1.5134758949279783,4.54249261226475,-0.2013473808765411,0.5553629398345947,0.3655538856983185,0.1778518259525299,1024.9344482421875,584.5092163085938,36.984134674072266,21.09165954589844,6.783859252929688,0.5399096012115479,3.461965084075928,0.5399096012115479,3698920,1015271,34.73030471801758,600.8322143554688,0.0007497243932448,0.0088863773271441,0.0013690401101484,0.1545014530420303,-0.2362343817949295,0.1191944479942321
97,02x1024_01L@0,78748672,0.5324042618949689,1.969820261001587,7.169387753958037,0.0697292536497116,0.6374231576919556,0.222241923213005,0.2127783894538879,757.7133178710938,441.78759765625,23.67854118347168,13.805862426757812,6.472537994384766,0.5600495934486389,3.006802797317505,0.5600495934486389,3807426,906765,31.01854133605957,538.2871704101562,0.0012179455952718,0.0193593259900808,0.0013776876730844,0.1736598163843155,-0.2833194434642792,0.1185812652111053
98,02x1024_01d@0,78748672,0.5305560322435785,1.9808118343353271,7.248625279999703,0.0698244124650955,0.6419649720191956,0.2159376889467239,0.2068873643875122,735.587158203125,428.3880615234375,22.987098693847656,13.387126922607422,6.442910194396973,0.5603779554367065,2.9771742820739746,0.5603779554367065,3839090,875101,29.935380935668945,516.9475708007812,0.0012586674420163,0.0186163056641817,0.0013897920725867,0.1753890812397003,-0.2828170359134674,0.120002157986164
99,02x1024_03d@2,78748672,0.5958373786999859,1.5832865238189695,4.870937987667262,0.0408953875303268,0.6019241809844971,0.2802834510803222,0.2007452696561813,994.519287109375,561.1426391601562,31.07872772216797,17.535707473754883,6.756775379180908,0.5346247553825378,3.2910399436950684,0.5346247553825378,3684446,1029745,35.22542953491211,608.4751586914062,0.000775771215558,0.009116324596107,0.0011896128999069,0.1581684350967407,-0.2718792855739593,0.1124064475297927
100,02x1024_10L@5,78748672,0.6324579078583382,1.3791837692260742,3.971658514207549,-0.1337065696716308,0.4966872334480285,0.3392354249954223,0.1911860853433609,1814.24169921875,1012.0961303710938,56.69505310058594,31.62800407409668,7.363565921783447,0.5217729806900024,3.897830009460449,0.5217729806900024,3473316,1240875,42.44774627685547,781.753173828125,0.000389404973248,0.0042155985720455,0.000999282579869,0.1418934613466262,-0.3101800382137298,0.0953458547592163
101,02x1024_10L@9,78748672,0.6430519780384584,1.3284664154052734,3.775249281688959,-0.1980877518653869,0.4943776130676269,0.3433901369571686,0.191377118229866,2069.318359375,1179.74609375,64.66619873046875,36.8670654296875,7.490739822387695,0.5283860564231873,4.025003910064697,0.5283860564231873,3424784,1289407,44.10792541503906,817.3573608398438,0.0003495065611787,0.0032458894420415,0.0008765064412727,0.1315356343984604,-0.3193874061107635,0.086433432996273
102,02x1024_10d@5,78748672,0.6274961335239331,1.4045042991638184,4.073506999889101,-0.1197323352098465,0.5562227964401245,0.3008113205432892,0.1657702177762985,1226.130859375,681.309326171875,38.31658935546875,21.290916442871094,6.969455718994141,0.5295079946517944,3.5037198066711426,0.5295079946517944,3629440,1084751,37.10707092285156,661.2537231445312,0.0005830047302879,0.0076900268904864,0.0015079648001119,0.1571313291788101,-0.2764383852481842,0.1193618029356002
103,02x1024_10d@9,78748672,0.6363991573617047,1.3624024391174316,3.905564921858314,-0.1840580850839615,0.5609595775604248,0.2994979619979858,0.1606098413467407,1312.433837890625,736.1549682617188,41.01355743408203,23.00484275817871,7.03568172454834,0.5322015285491943,3.5699450969696045,0.5322015285491943,3620452,1093739,37.41453170776367,673.74658203125,0.0005498555256053,0.0069388006813824,0.0013827335787937,0.1523892134428024,-0.2905753254890442,0.1127323284745216
104,04x0064_01L@0,3546816,0.3050018019867885,3.604053735733032,36.74689512639348,0.0016670625191181,0.2739289999008178,0.156356543302536,0.298754334449768,82.78401184082031,39.13947677612305,10.34800148010254,4.892434597015381,4.2890496253967285,0.5276083946228027,2.2096076011657715,0.5276083946228027,4471559,242632,8.299935340881348,245.55587768554688,0.0480413511395454,5.606475353240967,0.0043138363398611,0.3252803683280945,-0.1634736657142639,0.2755188047885895
105,04x0064_01d@0,3546816,0.3057858094229803,3.5947046279907227,36.40494539778503,0.0017765426309779,0.2752901017665863,0.1556203812360763,0.2961049675941467,81.96027374267578,38.92245864868164,10.245034217834473,4.865307331085205,4.27822208404541,0.5290085077285767,2.1987807750701904,0.5290085077285767,4471155,243036,8.31375503540039,245.0346221923828,0.0467224046587944,5.313345909118652,0.0043290522880852,0.3238675594329834,-0.1705852746963501,0.2725986838340759
106,04x0064_03d@2,3546816,0.4035714338745091,2.908292055130005,18.325472925924792,0.0085073010995984,0.2626636624336242,0.2258588522672653,0.3057111203670501,188.9064178466797,93.62689208984376,23.61330223083496,11.703361511230469,5.11339807510376,0.5180200934410095,3.033957004547119,0.5180200934410095,4274399,439792,15.044367790222168,368.770751953125,0.0095958802849054,0.7622936964035034,0.0025539838243275,0.2665905952453613,-0.2324174046516418,0.1991537660360336
107,04x0064_10L@5,3546816,0.4503248773238364,2.5256662368774414,12.499219931456114,0.0100834323093295,0.2492889761924743,0.3134011626243591,0.2997126877307892,605.2307739257812,289.9001159667969,75.65384674072266,36.23751449584961,6.287649154663086,0.4956042468547821,4.208207607269287,0.4956042468547821,4117185,597006,20.42233085632324,406.9290161132813,0.0014472649199888,0.0278346147388219,0.0021211442071944,0.2482820749282837,-0.2351318001747131,0.1819377988576889
108,04x0064_10L@9,3546816,0.459462297324214,2.465239763259888,11.766302940956024,0.0092950435355305,0.2494238913059234,0.3235788941383362,0.2974402010440826,737.6572875976562,353.760498046875,92.20716094970705,44.220062255859375,6.485983371734619,0.4938903748989105,4.406541347503662,0.4938903748989105,4096018,618173,21.14640998840332,419.5012512207031,0.0011068008607253,0.01978593878448,0.0020736108999699,0.2448668777942657,-0.2345995754003524,0.1804400831460952
109,04x0064_10d@5,3546816,0.4505599098561147,2.526406526565552,12.508476400892496,0.0045874593779444,0.2550690770149231,0.2834633588790893,0.2844231128692627,363.4641418457031,183.963623046875,45.43301773071289,22.99545288085937,5.7651214599609375,0.5209422707557678,3.685680389404297,0.5209422707557678,4177664,536527,18.35346984863281,356.4928894042969,0.0025445318315178,0.0490974597632885,0.0032309505622833,0.2547298371791839,-0.1738522201776504,0.2038240283727646
110,04x0064_10d@9,3546816,0.4584343481803327,2.475071668624878,11.882558689224677,0.0029829370323568,0.2552696466445923,0.2885902225971222,0.2797873616218567,395.8141479492188,203.10289001464844,49.47676849365234,25.38786125183105,5.848395824432373,0.5235611796379089,3.768953800201416,0.5235611796379089,4166146,548045,18.74747657775879,365.5210571289063,0.0021960081066936,0.038559466600418,0.0033732932060956,0.2536653876304626,-0.159986138343811,0.2072396278381347
111,04x0128_01L@0,7486848,0.416319827518364,2.8729922771453857,17.689872083607092,-0.1820411533117294,0.3575172424316406,0.1959186643362045,0.300278902053833,149.46670532226562,72.11456298828125,13.211115837097168,6.374086856842041,4.8866705894470215,0.5027421116828918,2.460655212402344,0.5027421116828918,4071358,642833,21.98997688293457,499.0578918457031,0.0082399547100067,0.2496347725391388,0.0017846763366833,0.2519777119159698,-0.222766175866127,0.1872565895318985
112,04x0128_01d@0,7486848,0.4167595589618774,2.8641343116760254,17.533867768006495,-0.1824216544628143,0.359979897737503,0.1947311460971832,0.2973751723766327,147.6328125,71.67242431640625,13.049020767211914,6.335007190704346,4.87346076965332,0.5039127469062805,2.447445869445801,0.5039127469062805,4077937,636254,21.764923095703125,494.1175842285156,0.0082906782627105,0.2370038628578186,0.001761483028531,0.2506230175495147,-0.2269199341535568,0.1851237416267395
113,04x0128_03d@2,7486848,0.5000484701567018,2.2167000770568848,9.176997459990371,-0.1699575930833816,0.3302900791168213,0.2779717743396759,0.3000050187110901,349.0119934082031,173.35324096679688,30.84859085083008,15.322406768798828,5.735471248626709,0.4926564991474151,3.309456348419189,0.4926564991474151,3853128,861063,29.45516967773437,532.8145141601562,0.0020943959243595,0.0355591587722301,0.0010868797544389,0.2047077119350433,-0.2548930048942566,0.143412709236145
114,04x0128_10L@5,7486848,0.5337656687471005,1.9725481271743768,7.188971583180294,-0.1797432601451873,0.2874285578727722,0.3488945960998535,0.2783431708812713,961.9274291992188,458.6544189453125,85.02317810058594,40.53970718383789,6.757978439331055,0.4742560684680938,4.331963062286377,0.4742560684680938,3746687,967504,33.09629440307617,564.2276611328125,0.000624150794465,0.0100092757493257,0.0013190384488552,0.1978831589221954,-0.2581272721290588,0.1427758932113647
115,04x0128_10L@9,7486848,0.5417584718303541,1.9272068738937376,6.870293820103581,-0.1839307248592376,0.2838263213634491,0.3551491796970367,0.2736173570156097,1161.708984375,548.33837890625,102.6815414428711,48.46672439575195,6.949065685272217,0.4688679277896881,4.523050308227539,0.4688679277896881,3736251,977940,33.45328903198242,559.3201904296875,0.0004999560769647,0.0083454363048076,0.0012406564783304,0.1958018243312835,-0.2638340294361114,0.139936089515686
116,04x0128_10d@5,7486848,0.5315290414724236,1.9853583574295044,7.281656353607344,-0.1895848959684372,0.3036515116691589,0.3172113001346588,0.2621576488018036,574.1094360351562,282.1918334960937,50.744590759277344,24.94247055053711,6.235395431518555,0.4877291321754455,3.8093807697296143,0.4877291321754455,3841742,872449,29.844661712646484,513.1314697265625,0.0010795404668897,0.016231732442975,0.0018690119031816,0.2044994980096817,-0.2001830339431762,0.1629962027072906
117,04x0128_10d@9,7486848,0.5376697966862534,1.949057579040528,7.022066718405437,-0.1962444931268692,0.3019134700298309,0.3183781504631042,0.2546394467353821,619.6344604492188,303.11053466796875,54.76847076416016,26.791439056396484,6.312889575958252,0.4852572679519653,3.886874437332153,0.4852572679519653,3847402,866789,29.65104484558105,498.3888244628906,0.0009739899542182,0.0140501335263252,0.0019435595022514,0.2043541371822357,-0.1921882182359695,0.1651620864868164
118,04x0256_01L@0,16546560,0.5024390988920592,2.240482807159424,9.397867550021106,-0.3184075057506561,0.4542890191078186,0.2384253442287445,0.2969419360160827,277.1310729980469,138.4253692626953,17.32069206237793,8.651585578918457,5.503844261169434,0.4948889315128326,2.731255292892456,0.4948889315128326,3695352,1018839,34.85235977172852,650.9396362304688,0.0027428842149674,0.0437863543629646,0.000889717368409,0.1987317651510238,-0.2654136121273041,0.1366583555936813
119,04x0256_01d@0,16546560,0.5020078523775089,2.2394933700561523,9.388573549848012,-0.3208061754703522,0.4592620432376861,0.235924631357193,0.2935188412666321,273.1033020019531,137.1628875732422,17.06895637512207,8.572680473327637,5.488077640533447,0.496989905834198,2.715489387512207,0.496989905834198,3718581,995610,34.057743072509766,630.2916870117188,0.002806263975799,0.0444986931979656,0.000905756256543,0.1986010670661926,-0.2667386531829834,0.1361913532018661
120,04x0256_03d@2,16546560,0.5592261829634929,1.823353886604309,6.192592914347555,-0.3360532522201538,0.4164314866065979,0.3151427507400512,0.2788461148738861,517.2071533203125,257.8261108398437,32.32544708251953,16.114131927490234,6.130790710449219,0.4849183857440948,3.3582019805908203,0.4849183857440948,3657504,1056687,36.14706039428711,620.0104370117188,0.0012282858369871,0.0212009847164154,0.0009981361217796,0.1793124973773956,-0.2643225193023681,0.125439167022705
121,04x0256_10L@5,16546560,0.5882983071930349,1.6365556716918943,5.137443959785418,-0.3795369863510132,0.3639906644821167,0.3640202581882477,0.2505172789096832,1203.3355712890625,574.03173828125,75.2084732055664,35.876983642578125,6.985276222229004,0.4630229771137237,4.2126874923706055,0.4630229771137237,3565114,1149077,39.30752944946289,670.0220947265625,0.0004642790008801,0.0087865032255649,0.0009694956243038,0.1697487384080886,-0.2874095141887665,0.1169346421957016
122,04x0256_10L@9,16546560,0.5979681564858479,1.5860333442687988,4.884335972246644,-0.3966921865940094,0.3623195290565491,0.3672313690185547,0.2466540336608886,1424.91552734375,675.1065673828125,89.05722045898438,42.19416046142578,7.1561055183410645,0.4586659371852875,4.383517265319824,0.4586659371852875,3551598,1162593,39.76988220214844,670.5743408203125,0.0003811764181591,0.0068749659694731,0.0008940516272559,0.1655023545026779,-0.2964921295642853,0.1121013388037681
